type,salary,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,company_logo_url,remote,skill0,level0,skill1,level1,skill2,level2
b2b,23520,Team Leader  for commercetools projects,Dmowskiego 17,Wrocław,PL,"Dmowskiego 17, Wrocław",php,remote,Divante,http://www.divante.com,300+,senior,51.1176663,17.0204951,2022-01-08T16:00:22.754Z,true,divante-team-leader-for-commercetools-projects,https://bucket.justjoin.it/offers/company_logos/thumb/da21acf76adfa869a588f889a7a7c429737f40a5.png?1639495162,true,Magento 2,4,JavaScript,5,PHP,5
b2b,18000,Software Engineer,Aleje Jerozolimskie 93,Warszawa,PL,"Aleje Jerozolimskie 93, Warszawa",python,partly_remote,ReSpo.Vision,http://respovision.com,10-20,mid,52.2268165,20.9988207,2022-01-08T16:00:22.754Z,true,respo-vision-software-engineer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/ed3fc81cd26c33e4c1b480ce2321727a46a2b96f.png?1639582880,false,Git,3,Web Applications,3,Python,5
b2b,18500,Senior Ruby on Rails Developer,pl. Dąbrowskiego 1,Warszawa,PL,"pl. Dąbrowskiego 1, Warszawa",ruby,remote,codequest,http://codequest.com,25-50,senior,52.236579,21.0098038,2022-01-08T16:00:22.754Z,true,codequest-senior-ruby-on-rails-developer,https://bucket.justjoin.it/offers/company_logos/thumb/57e2f4b1b12f85267f09c8f991cde475a03c2d70.png?1634894049,true,Git,4,Rails,4,Ruby,4
b2b,19000,Power BI Developer,Żurawia 71,Białystok,PL,"Żurawia 71, Białystok",analytics,remote,Shookai Analytics,http://www.shookai.com,<30,mid,53.1068701,23.1933808,2022-01-08T16:00:22.754Z,true,shookai-analytics-power-bi-developer-bialystok,https://bucket.justjoin.it/offers/company_logos/thumb/c6069df53100305711869fe4354a60c747a82903.jpeg?1638199943,true,SQL,4,Analytics,5,Power BI,5
b2b,11000,Python Developer,Powstańców Warszawy 19,Sopot,PL,"Powstańców Warszawy 19, Sopot",python,remote,Cloud Services Sp. z o.o.,http://www.cloudservices.pl,100,mid,54.4468436,18.5671389,2022-01-08T16:00:22.754Z,true,cloud-services-sp-z-o-o-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/a2f259ffa4d10f25c78bd14a402ee1cae8af38eb.png?1593503036,true,unit tests,3,Django,3,Python,3
b2b,22500,DevOps Engineer (REMOTE),Wołoska 5,Warszawa,PL,"Wołoska 5, Warszawa",devops,remote,makeitright,http://www.makeitright.pl,200,mid,52.1809102,20.9999915,2022-01-08T16:00:22.754Z,true,makeitright-devops-engineer-remote,https://bucket.justjoin.it/offers/company_logos/thumb/b851e1f52403f55bafe00fec6a494e5861ac488e.png?1639581943,true,VMware,3,KVM,3,Cloud,3
b2b,11250,Projektant UX,Al. Jerozolimskie 96,Warszawa,PL,"Al. Jerozolimskie 96, Warszawa",ux,remote,BlueSoft,https://bluesoft.com,650+,mid,52.2225651,20.9784998,2022-01-08T16:00:22.754Z,true,bluesoft-projektant-ux,https://bucket.justjoin.it/offers/company_logos/thumb/cc5604c3ab91824b97f233245ecc8b4a5b4cd7bf.png?1628760834,true,UI,3,,,,
b2b,19000,"React Native Developer, Online Retailer",Tomasza Zana 39a,Люблін,PL,"Tomasza Zana 39a, Люблін",javascript,remote,DataArt,http://dataart.com.pl,5000+,mid,51.2464536,22.5684463,2022-01-08T16:00:22.754Z,false,dataart-react-native-developer-online-retailer,https://bucket.justjoin.it/offers/company_logos/thumb/aaee52a1c542d9bb87ab709aeb0fe83eeaf10b48.png?1640619505,true,JavaScript,3,UI/UX,3,React Native,3
b2b,19000,Software Engineer (Go),Wierzbięcice 1c,Poznań,PL,"Wierzbięcice 1c, Poznań",go,remote,Nobl9,https://nobl9.com/,>50,senior,52.3997337,16.9210338,2022-01-08T16:00:22.754Z,true,nobl9-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/f676b39d8f2da220a54d583ebb46ec822c96328f.png?1626338135,true,English,3,AWS,3,Golang,4
b2b,17500,.Net Developer,Al. Jerozolimskie 96,Warszawa,PL,"Al. Jerozolimskie 96, Warszawa",net,partly_remote,BlueSoft,https://bluesoft.com,650+,mid,52.2225651,20.9784998,2022-01-08T16:00:22.754Z,true,bluesoft-net-developer,https://bucket.justjoin.it/offers/company_logos/thumb/a889748309d00808659c55e7d565103495f7194e.png?1635512237,false,Entity Framework,3,.NET Core,3,C#,3
b2b,21000,Programista PHP,Al. Karkonoska 59,Wrocław,PL,"Al. Karkonoska 59, Wrocław",php,office,Zrzutka.pl,http://zrzutka.pl,10-25,senior,51.0635756,16.9978024,2022-01-08T16:00:22.754Z,false,zrzutka-pl-programista-php,https://bucket.justjoin.it/offers/company_logos/thumb/845d0cdd231953845f669926133da5bf49e1ce23.png?1640618411,false,PHPUnit,3,PHP 7/8,3,Symfony 4/5,3
permanent,18000,Software Engineer in ML,Aleje Jerozolimskie 93,Warszawa,PL,"Aleje Jerozolimskie 93, Warszawa",python,partly_remote,ReSpo.Vision,http://respovision.com,10-20,mid,52.2268165,20.9988207,2022-01-08T16:00:22.754Z,true,respo-vision-software-engineer-in-ml,https://bucket.justjoin.it/offers/company_logos/thumb/d82eb1399f76f33345f47174fb1be0812a5ca4ef.png?1634056227,false,Git,3,Web Applications,3,Python,5
b2b,15000,SQL Developer,-,Wrocław,PL,"-, Wrocław",data,remote,Shookai Analytics,http://www.shookai.com,<30,mid,51.1078852,17.0385376,2022-01-08T16:00:22.754Z,true,shookai-analytics-sql-developer-5cb6b3da-8601-4072-91f0-0ef6b311b79f,https://bucket.justjoin.it/offers/company_logos/thumb/9d986ebadbff779eaa96110d62db041e3fa5b3e6.jpeg?1638199878,true,Matillion,1,T-SQL,3,SQL,4
b2b,30000,Backend Software Engineer (REMOTE),Aleje Jerozolimskie,Warszawa,PL,"Aleje Jerozolimskie, Warszawa",other,remote,DevsData LLC,https://devsdata.com/,40,mid,52.2072628,20.945304,2022-01-08T16:00:22.754Z,true,devsdata-llc-backend-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/86df517cbbdeb110e199b69a60f3daa47842bd97.png?1640275374,true,Julia,1,,,,
b2b,22500,.Net Tech Lead,Al. Jerozolimskie 96,Warszawa,PL,"Al. Jerozolimskie 96, Warszawa",net,partly_remote,BlueSoft,https://bluesoft.com,650+,senior,52.2225651,20.9784998,2022-01-08T16:00:22.754Z,true,bluesoft-net-tech-lead,https://bucket.justjoin.it/offers/company_logos/thumb/90bf6a953c697e359e100386bc009537a250799b.png?1635510431,false,Microservices,4,C#,5,.Net,5
b2b,11000,Quality Assurance Lead,Grójecka 1/3,Warszawa,PL,"Grójecka 1/3, Warszawa",testing,remote,Polcode,http://www.polcode.com,130+,senior,52.2234144,20.9881414,2022-01-08T16:00:22.754Z,true,polcode-quality-assurance-lead,https://bucket.justjoin.it/offers/company_logos/thumb/fbad82a7562a1eea81777b7884a586bf099af49e.png?1633434353,true,ISTQB,2,,,,
b2b,18000,DevOps Engineer,Lubicz 17G,Kraków,PL,"Lubicz 17G, Kraków",devops,remote,Codewise,https://codewise.com/,>180,mid,50.0642765,19.9479948,2022-01-08T15:00:15.851Z,true,codewise-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/a6ae44eafb0297bad94ad834255df39b407ce21c.png?1641221402,true,AWS,2,Linux,3,Python,3
permanent,22350,Azure BI Developer,-,Kraków,PL,"-, Kraków",data,remote,AXA AVANSSUR SA Oddział II w Polsce,https://pl.linkedin.com/company/axa-avanssur,100+,senior,50.0646501,19.9449799,2022-01-08T15:00:15.851Z,true,axa-avanssur-sa-oddzial-ii-w-polsce-azure-bi-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/f0c0b9cb5464e02fb126bad6b1605f341d19deb8.png?1639491563,true,ETL,4,Microsoft Azure Cloud,4,T-SQL,4
permanent,12500,Senior QA Engineer,Pawia 7,Kraków,PL,"Pawia 7, Kraków",testing,partly_remote,Hitachi Energy,https://www.hitachienergy.com/,<36.000,senior,50.0695749,19.9454256,2022-01-08T15:00:15.851Z,true,hitachi-energy-senior-qa-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/40554cc114d14de9f93501e25add8878e48b83bc.jpg?1634813631,false,Manual Testing,5,,,,
permanent,17250,Lead Test Automation Engineer,Opolska 114,Kraków,PL,"Opolska 114, Kraków",testing,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.0872791,19.9544973,2022-01-08T15:00:15.851Z,false,epam-systems-lead-test-automation-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/ded990df8995dfcea15bbca77ca52134c5ea60a3.png?1620998559,true,OOP,4,Java,4,Test Automation,5
permanent,9500,Junior DevOps Engineer,Chłodna 51,Warszawa,PL,"Chłodna 51, Warszawa",devops,remote,AXA AVANSSUR SA Oddział II w Polsce,https://pl.linkedin.com/company/axa-avanssur,100+,junior,52.2354354,20.9823552,2022-01-08T15:00:15.851Z,true,axa-avanssur-sa-oddzial-ii-w-polsce-junior-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/44e28159c300e73452cb72ba1945d9a23bb76f33.png?1638284085,true,Powershell,1,YAML,1,Azure DevOps,2
b2b,22680,PL/SQL Expert,Centrum,Warszawa,PL,"Centrum, Warszawa",data,remote,7N,https://www.7n.com,800+,senior,52.2296756,21.0122287,2022-01-08T15:00:15.851Z,true,7n-pl-sql-expert,https://bucket.justjoin.it/offers/company_logos/thumb/9cc6c2d9d6967c5286f549feeda95b13b28ab377.png?1637852591,true,Data Vault,1,Oracle,4,PL/SQL,4
b2b,13500,Test Automation Engineer,Piłsudskiego 101,Wrocław,PL,"Piłsudskiego 101, Wrocław",testing,remote,TBSCG,http://tbscg.com,50-100,mid,51.099813,17.034941,2022-01-08T15:00:15.851Z,true,tbscg-test-automation-engineer-ffe01227-305a-413f-ac97-c695d647e110,https://bucket.justjoin.it/offers/company_logos/thumb/64d820333e0184c3b7db349ebe6ce9ba03441ece.png?1637850307,true,JavaScript,1,Postman,1,Test Automation,3
b2b,5250,Tester gier,Technologiczna,Opole,PL,"Technologiczna, Opole",testing,office,Z Management,https://zmanagement.pl/,10-23,mid,50.6840229,17.873074,2022-01-08T15:00:15.851Z,true,z-management-tester-gier,https://bucket.justjoin.it/offers/company_logos/thumb/2c81b3c7186c7b7d0035b8af7bd4d41b9fdef977.jpg?1625551499,false,Testing Mobile Apps,3,Testing,3,Manual Testing,3
b2b,18500,Front-End Developer,Centrum,Poznań,PL,"Centrum, Poznań",javascript,remote,LoboHR,https://lobohr.pl/oferta-dla-pracownika/,100+,mid,52.4093634,16.9317991,2022-01-08T15:00:15.851Z,true,lobohr-javascript-developer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/d6658916d456025b929616d2511e5cdbc95fd905.png?1633602128,true,HTML5,3,CSS,3,JavaScript,3
b2b,26750,Senior IT Project Manager,Taśmowa 7c,Warszawa,PL,"Taśmowa 7c, Warszawa",pm,remote,ITLT,http://www.itlt.pl,100,senior,52.179956,20.988701,2022-01-08T15:00:15.851Z,true,itlt-senior-it-project-manager,https://bucket.justjoin.it/offers/company_logos/thumb/803299c785174709410a4cedc3417a19a82514e1.jpg?1639579633,true,Product Management,4,Risk Management,5,Project Management,5
permanent,22350,Azure BI Developer,chłodna 51,Warszawa,PL,"chłodna 51, Warszawa",data,remote,AXA AVANSSUR SA Oddział II w Polsce,https://pl.linkedin.com/company/axa-avanssur,100+,senior,52.2354354,20.9823552,2022-01-08T15:00:15.851Z,true,axa-avanssur-sa-oddzial-ii-w-polsce-azure-bi-developer,https://bucket.justjoin.it/offers/company_logos/thumb/84a03ba48be4bf2c9c0980a3910bd3a30a03540e.png?1638287084,true,ETL,4,Microsoft Azure Cloud,4,T-SQL,4
b2b,15000,Node JS Backend Developers,Smocza 4a/10,Kraków,PL,"Smocza 4a/10, Kraków",javascript,remote,Kolomolo,http://www.kolomolo.com,20,junior,50.0521305,19.9353539,2022-01-08T15:00:15.851Z,true,kolomolo-node-js-backend-developers-6c37bc54-9417-49c2-9ccc-29199d285346,https://bucket.justjoin.it/offers/company_logos/thumb/a0eae7746f53136f34076e25d53cd2670b80bf01.png?1640616536,true,Python,2,Amazon AWS,2,Node.js,3
b2b,14500,UI Designer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",ux,remote,PGS Software S.A.,https://www.pgs-soft.com/pl/,650+,senior,54.3550411,18.6305768,2022-01-08T15:00:15.851Z,true,pgs-software-s-a-ui-designer-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/318f23462de3d78b338a2b16e2399443311cfa92.png?1621003299,true,UX,3,UI Design,4,,
b2b,19320,Analityk Systemowy,Karolkowa 30,Warszawa,PL,"Karolkowa 30, Warszawa",analytics,partly_remote,Britenet,http://www.britenet.com.pl,800+,senior,52.2316916,20.977902,2022-01-08T15:00:15.851Z,true,britenet-starszy-analityk-systemowy-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/2585fd94f5c20844a46041f0bc65f4b995de10b9.png?1623677966,false,BPMN,4,UML,4,analiza systemowa,4
permanent,22350,Azure BI Developer,-,Wrocław,PL,"-, Wrocław",data,remote,AXA AVANSSUR SA Oddział II w Polsce,https://pl.linkedin.com/company/axa-avanssur,100+,senior,51.1078852,17.0385376,2022-01-08T15:00:15.851Z,true,axa-avanssur-sa-oddzial-ii-w-polsce-azure-bi-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/4f8844ebcbbadb2a01c7eacab3fe17fce6095002.png?1639491545,true,ETL,4,Microsoft Azure Cloud,4,T-SQL,4
permanent,8000,Junior Java Developer,ul. Szczepankowo 99,Poznań,PL,"ul. Szczepankowo 99, Poznań",java,partly_remote,IT Software,https://itsoftware.pl/,<10,junior,52.3612169,17.0175392,2022-01-08T15:00:15.851Z,true,it-software-junior-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/db3aa8710fbbdada21500b387c2a260a5958385c.png?1640097008,false,Angular 2+,1,Git,2,Java,3
b2b,21500,Senior Java Craftsman,Marjańskiego 3,Białystok,PL,"Marjańskiego 3, Białystok",java,remote,Calamari,https://calamari.io/,10-25,senior,53.1296096,23.1549146,2022-01-08T15:00:15.851Z,true,calamari-senior-java-craftsman-bialystok,https://bucket.justjoin.it/offers/company_logos/thumb/e480c497d2f0261af2e6221352d1ad2166dede1c.jpg?1637322296,true,Analityczne Myślenie,5,Spring,5,Java,5
b2b,16500,React Developer,Marjańskiego 3,Białystok,PL,"Marjańskiego 3, Białystok",javascript,remote,Calamari,https://calamari.io,10-25,mid,53.1296096,23.1549146,2022-01-08T15:00:15.851Z,true,calamari-react-developer-bialystok,https://bucket.justjoin.it/offers/company_logos/thumb/74513a1f44f2d1c901e76c537081e4ff8cd4806d.jpg?1626946033,true,JavaScript,4,TypeScript,4,React,4
permanent,14750,Senior JavaScript Developer,Chorzowska 148,Katowice,PL,"Chorzowska 148, Katowice",javascript,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.2695427,18.9987675,2022-01-08T15:00:15.851Z,true,epam-systems-senior-javascript-developer-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/878ab387f7e72a9f4b2e92effcd62619ce2a622a.png?1621002190,true,Clean Code,4,CSS/HTML,4,Angular or React,4
permanent,17250,Lead JavaScript Developer,Chorzowska 148,Katowice,PL,"Chorzowska 148, Katowice",javascript,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.2695427,18.9987675,2022-01-08T15:00:15.851Z,true,epam-systems-lead-javascript-developer,https://bucket.justjoin.it/offers/company_logos/thumb/655cd8ced9742b97283cc0df991167b55a38c767.png?1621002397,true,Clean Code,5,CSS/HTML,5,Angular or React,5
permanent,11500,Python Developer,Opolska 114,Kraków,PL,"Opolska 114, Kraków",python,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,mid,50.0872791,19.9544973,2022-01-08T15:00:15.851Z,false,epam-systems-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/3d5b29eede7b526f1e7a68ab8868204475afbe82.png?1620991277,true,SQL,3,Python,3,English,4
permanent,15000,Senior Python Developer,Opolska 114,Kraków,PL,"Opolska 114, Kraków",python,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.0872791,19.9544973,2022-01-08T15:00:15.851Z,false,epam-systems-senior-python-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/c3354f99b60489b5c5b077be3fd3a01a7d227a43.png?1620991859,true,SQL,4,Python,4,English,4
b2b,25200,Python Developer (IoT),Warszawa,Warszawa,PL,"Warszawa, Warszawa",python,remote,ManpowerGroup,http://www.experis.pl,4000,mid,52.2296756,21.0122287,2022-01-08T15:00:15.851Z,true,manpowergroup-python-developer-iot,https://bucket.justjoin.it/offers/company_logos/thumb/fde4e24434cc456efc9c9f68581a27d92329afec.png?1636989558,true,AWS,2,REST API,3,Python,3
permanent,15000,Senior Python Developer,Chorzowska 148,Katowice,PL,"Chorzowska 148, Katowice",python,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.2695427,18.9987675,2022-01-08T15:00:15.851Z,false,epam-systems-senior-python-developer-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/c43abb1935a90b65bfb219f421cabe376043e4f6.png?1621003998,true,SQL,4,Python,4,English,4
permanent,11750,Application Support Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",support,office,EPAM Systems,https://careers.epam-poland.pl/,2900+,mid,51.1106992,17.0323662,2022-01-08T15:00:15.851Z,true,epam-systems-reg-senior-application-support-engineer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/4f31debaec7df91e159f5eb54f7d768b972f9c64.png?1635421138,false,Databases,3,Linux / Unix,3,application support,3
b2b,18400,Back-end Developer (C#),Małachowskiego 10,Poznań,PL,"Małachowskiego 10, Poznań",net,partly_remote,Fabres,http://www.fabres.pl,60+,mid,52.4148744,16.9623087,2022-01-08T15:00:15.851Z,true,fabres-back-end-developer-c-azure,https://bucket.justjoin.it/offers/company_logos/thumb/a4c3de94376228626ca497b18a60de13ae526476.jpg?1636023305,false,Azure WebApp,3,C#,3,.Net 5,3
b2b,12000,Symfony Full Stack Developer,Starowiślna 13,Kraków,PL,"Starowiślna 13, Kraków",php,remote,Polcode,http://www.polcode.com,130+,mid,50.0580386,19.9433503,2022-01-08T15:00:15.851Z,true,polcode-symfony-full-stack-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/4e5385bce71b7c4328cb8e03bbd4e47159d3e198.png?1638196831,true,CSS / HTML,4,Symfony 4,4,PHP 7,4
permanent,17500,Lead Python Developer,Chorzowska 148,Katowice,PL,"Chorzowska 148, Katowice",python,partly_remote,EPAM Systems,https://careers.epam-poland.pl/,2900+,senior,50.269682,18.9981538,2022-01-08T15:00:15.851Z,true,epam-systems-lead-python-developer-3e11a6f9-eb5d-4de5-bcab-63839f487e11,https://bucket.justjoin.it/offers/company_logos/thumb/3cf3f6a46b36dcfad61acbd9fd91cfea4f85909b.png?1639126432,false,Git,4,SQL,4,Python,5
permanent,17500,Lead Python Developer,Chorzowska 148,Katowice,PL,"Chorzowska 148, Katowice",python,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.2695427,18.9987675,2022-01-08T15:00:15.851Z,false,epam-systems-lead-python-developer-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/2a700238d2e326b264bfe8f5a5e92be723471af7.png?1621004077,true,SQL,4,Python,5,English,5
permanent,17250,Lead Test Automation Engineer,Chorzowska 148,Katowice,PL,"Chorzowska 148, Katowice",testing,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.2695427,18.9987675,2022-01-08T15:00:15.851Z,false,epam-systems-lead-test-automation-engineer-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/9f437b7a270b91e5e4340233a561f25dc18c9d1c.png?1621004156,true,OOP,4,Java,4,Test Automation,5
permanent,17500,Lead Python Developer,Opolska 114,Kraków,PL,"Opolska 114, Kraków",python,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.0872791,19.9544973,2022-01-08T15:00:15.851Z,false,epam-systems-lead-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/331b81e56bcdc0cd8fb5ac95c3a2f73bb0d580ac.png?1620992125,true,SQL,4,Python,5,English,5
permanent,14500,Senior Test Automation Engineer,Chorzowska 148,Katowice,PL,"Chorzowska 148, Katowice",testing,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.2695427,18.9987675,2022-01-08T15:00:15.851Z,false,epam-systems-senior-test-automation-engineer-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/f22ce1738e85df80b388ce757e42a7591cc0be62.png?1621004250,true,Test Automation,4,BDD,4,Java,4
permanent,14500,Senior Test Automation Engineer,Opolska 114,Kraków,PL,"Opolska 114, Kraków",testing,remote,EPAM Systems,https://careers.epam-poland.pl/,1900+,senior,50.0872791,19.9544973,2022-01-08T15:00:15.851Z,false,epam-systems-senior-test-automation-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/96d9b9016220ad8c73b4b87bd356a95a554a414e.png?1621000934,true,Test Automation,4,BDD,4,Java,4
permanent,11750,Application Support Engineer,Opolska 114,Kraków,PL,"Opolska 114, Kraków",support,office,EPAM Systems,https://careers.epam-poland.pl/,2900+,mid,50.0872791,19.9544973,2022-01-08T15:00:15.851Z,true,epam-systems-reg-senior-application-support-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/d17127588c7b983116efec95ef6e50f10eeec2b7.png?1635418677,false,Databases,3,Linux / Unix,3,application support,3
permanent,9500,Junior DevOps Engineer,-,Wrocław,PL,"-, Wrocław",devops,remote,AXA AVANSSUR SA Oddział II w Polsce,https://pl.linkedin.com/company/axa-avanssur,100+,junior,51.1078852,17.0385376,2022-01-08T15:00:15.851Z,true,axa-avanssur-sa-oddzial-ii-w-polsce-junior-devops-engineer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/1ceb305347f99ae42df13988d17a1cd71b81b05a.png?1639491499,true,Powershell,1,YAML,1,Azure DevOps,2
